100000 199999
253 549 17310661
372 550 12481294
178 551 72015463
387 552 18287131
176 553 43463846
366 554 67930342
193 555 79024881
76 556 76388054
191 557 21188087
498 558 37396902
22 559 91265445
93 560 16182714
227 561 72622411
72 562 87339466
269 563 76027310
36 564 96175067
328 565 57474878
501 566 77184849
45 567 73619822
299 568 33055828
140 569 33951510
312 570 44471652
561 571 99567588
492 572 68521794
485 573 66085109
285 574 85698148
570 575 13504788
238 576 80170969
514 577 75306632
239 578 42620154
516 579 39426589
246 580 89668727
500 581 69624261
432 582 28685631
112 583 3951183
503 584 23410033
564 585 27702043
144 586 52164620
273 587 43126224
227 588 61926953
75 589 11792982
11 590 51737322
436 591 36010374
150 592 24748391
449 593 5467021
49 594 24932653
183 595 81552521
280 596 84204112
164 597 99762609
225 598 32752040
598 599 28213422
140 600 25918240
589 601 18791807
246 602 9322480
179 603 34692890
214 604 68279030
498 605 24467947
286 606 42719773
545 607 12681258
333 608 58901747
450 609 71341801
446 610 308972
454 611 9883919
273 612 68416778
14 613 62363681
236 614 39294660
457 615 37204302
323 616 277373
168 617 61323919
440 618 47261737
572 619 56191206
205 620 63223850
20 621 3165866
496 622 35078166
154 623 46026527
311 624 44235161
396 625 41547021
2 626 78780319
51 627 86854345
219 628 88624583
580 629 91322164
411 630 45184403
314 631 82012348
262 632 72889553
532 633 42987626
361 634 95641017
119 635 15519541
116 636 12359476
101 637 38463134
601 638 84961866
408 639 32421263
32 640 10766496
130 641 76718357
151 642 47773365
338 643 27365145
185 644 53895500
330 645 51563497
151 646 1229070
48 647 28313336
440 648 15288024
577 649 92722167
248 650 12713214
584 651 75065015
94 652 2900119
212 653 57215791
371 654 81351862
21 655 30466909
556 656 7942446
280 657 98150084
82 658 94790606
543 659 64747113
328 660 74810762
17 661 47778871
34 662 74113427
599 663 6390145
618 664 76664054
525 665 72868644
282 666 64842972
410 667 42557818
391 668 6798736
258 669 51451172
403 670 36143636
269 671 47778020
483 672 47313682
610 673 32112978
214 674 52505064
548 675 41962862
105 676 92836122
45 677 97316840
646 678 86037055
599 679 55130779
594 680 37051694
457 681 23623602
258 682 27145105
403 683 80359759
58 684 27753627
623 685 1909249
212 686 48932579
485 687 7140552
166 688 91620750
321 689 76898110
46 690 14990858
86 691 86814639
461 692 30875627
683 693 98511433
191 694 96450711
472 695 87057753
614 696 42516280
554 697 18332208
293 698 76059325
284 699 62485785
373 700 19559334
117 701 62884990
62 702 27854773
191 703 3921998
442 704 58693679
255 705 65107247
49 706 81486591
126 707 62047647
293 708 45788580
117 709 2901374
680 710 42522800
704 711 25812195
274 712 92412413
271 713 521360
638 714 51091898
168 715 43474823
197 716 95284875
605 717 57831434
518 718 334890
17 719 11917850
528 720 86276130
143 721 33414557
221 722 45956532
554 723 16376458
641 724 72486010
200 725 46235083
314 726 8416599
387 727 78243424
338 728 14091382
367 729 48856476
100 730 49295690
643 731 15729910
408 732 68771627
675 733 95064424
157 734 51352955
550 735 41483584
670 736 89673140
44 737 71973100
408 738 14703780
114 739 76423072
502 740 86221917
685 741 17919989
640 742 35182316
531 743 21889772
571 744 92197103
536 745 75436498
88 746 28781835
663 747 17963793
526 748 43668042
594 749 49651379
79 750 99523146
333 751 26835039
691 752 86682885
310 753 48532028
143 754 82601456
675 755 15155399
647 756 27356390
514 757 43942958
336 758 44104603
24 759 32166032
680 760 90678771
590 761 57363551
396 762 56673175
439 763 55345228
162 764 15290266
539 765 53485081
748 766 25675443
271 767 45231984
548 768 13594054
92 769 44421126
114 770 47631
487 771 27007317
310 772 62366739
607 773 40738921
614 774 76957190
350 775 40840188
221 776 79138564
200 777 66648481
195 778 9970985
116 779 24333988
332 780 77325632
726 781 58417556
345 782 78033873
623 783 1554470
720 784 63267153
339 785 4265329
306 786 3000018
696 787 33642306
601 788 47951789
301 789 80771888
622 790 20685343
36 791 39191269
201 792 92836736
74 793 43366695
369 794 93283941
693 795 93894076
389 796 48356690
88 797 15631258
247 798 37292538
164 799 81295439
723 800 28954079
176 801 64954827
742 802 45733679
153 803 9569603
460 804 22785426
621 805 66797670
572 806 29346389
119 807 85404571
85 808 48708517
141 809 85296317
556 810 1690121
600 811 6167325
253 812 72405625
765 813 27206804
136 814 48449448
160 815 29733052
671 816 6088295
328 817 9821946
182 818 20719373
191 819 89218443
361 820 16901281
477 821 3241675
237 822 94863567
433 823 77600559
332 824 33453491
635 825 47836845
675 826 83229382
573 827 14261767
129 828 53640817
138 829 80587837
688 830 95965001
67 831 34290427
787 832 87984448
193 833 91680733
265 834 70422433
135 835 49811922
533 836 18017567
407 837 16321212
757 838 10096823
257 839 96956373
525 840 57890004
92 841 26695832
826 842 75402884
751 843 1608407
415 844 29060724
82 845 43995804
465 846 6040538
452 847 12958315
267 848 11380429
453 849 32226243
157 850 25072119
520 851 70539060
848 852 1281954
465 853 46337471
740 854 95757291
803 855 59744438
516 856 55590475
509 857 41928362
10 858 57969663
112 859 56168971
824 860 15252498
260 861 92056284
603 862 16599002
857 863 61402847
496 864 87748167
34 865 93205180
108 866 47502541
146 867 74499970
179 868 41584778
276 869 16947893
655 870 30975730
571 871 7475186
626 872 56691878
442 873 99580976
663 874 94806506
554 875 29957660
394 876 20040391
705 877 26212547
228 878 72665897
288 879 93761756
477 880 58861964
854 881 73715360
747 882 50110296
195 883 39701129
461 884 35128537
472 885 75948030
607 886 10219081
245 887 56815982
292 888 47335232
404 889 16587194
68 890 85299157
221 891 88741260
678 892 79304467
421 893 36763365
662 894 4588315
598 895 4842282
784 896 49234815
508 897 75722642
896 898 23000840
257 899 75631879
396 900 47402791
825 901 83077121
282 902 1610523
687 903 74040370
349 904 44499056
187 905 64852132
382 906 22391368
822 907 51178480
323 908 52342969
767 909 958213
543 910 20486073
697 911 6645438
661 912 64545088
366 913 34393531
568 914 84103766
117 915 71768740
3 916 38287048
455 917 67043537
153 918 84842072
578 919 28866040
17 920 474546
419 921 56426037
732 922 54501829
249 923 16378311
7 924 2330697
285 925 90588617
71 926 3634655
391 927 61129571
888 928 8655396
387 929 51571096
683 930 58288411
450 931 46009341
203 932 17292781
746 933 88907555
354 934 88075270
121 935 50228948
39 936 30917788
907 937 26824482
737 938 58650189
774 939 9894369
527 940 14380299
33 941 39972030
68 942 15893861
813 943 93285615
93 944 32527039
791 945 55733128
815 946 54515835
939 947 2439169
632 948 32478904
901 949 93730970
110 950 28372280
902 951 59588763
71 952 44111258
755 953 62087463
388 954 30987419
404 955 74876553
890 956 96851516
757 957 70703032
162 958 93619686
110 959 99366799
905 960 9284118
817 961 98572738
286 962 11296057
425 963 19249361
190 964 97191419
800 965 59004325
737 966 64676298
551 967 29379854
623 968 4804658
507 969 17645689
514 970 38853140
935 971 34282362
379 972 99944275
651 973 9514545
567 974 37348256
428 975 21809640
859 976 30649387
293 977 96344512
104 978 38280036
511 979 59485799
520 980 42572262
971 981 44393330
521 982 95789884
592 983 22231578
241 984 41944732
217 985 29392516
905 986 70771218
508 987 71516395
437 988 80097657
50 989 21982570
707 990 29424342
743 991 55483426
211 992 78166802
146 993 77094756
589 994 64948324
501 995 77250239
57 996 4953180
188 997 22394905
755 998 98808423
26 999 61790288
441 1000 85231393
470 1001 27903357
181 1002 84599079
256 1003 18508549
234 1004 21519133
12 1005 77343248
678 1006 96409211
691 1007 28113663
499 1008 5951712
322 1009 6071849
166 1010 88557492
832 1011 21453662
21 1012 78964590
259 1013 30523194
757 1014 82104609
1008 1015 12353242
595 1016 90854893
554 1017 62410721
484 1018 91416821
22 1019 9744996
386 1020 15826460
811 1021 50091159
719 1022 25980083
163 1023 61148778
631 1024 52754158
938 1025 40321313
454 1026 93229085
527 1027 86908122
702 1028 64085434
999 1029 52164989
370 1030 77939608
670 1031 3577051
954 1032 76827723
640 1033 46816852
135 1034 14234324
412 1035 88194302
294 1036 45694128
821 1037 95113273
96 1038 48507099
984 1039 57544960
921 1040 31969668
898 1041 24054638
728 1042 71555821
802 1043 3428742
584 1044 67041512
96 1045 79525174
960 1046 16551637
1041 1047 80175710
246 1048 1159310
1010 1049 77920918
696 1050 59740342
713 1051 4763990
1036 1052 50198193
49 1053 67082617
62 1054 85258685
1050 1055 21720198
841 1056 28730072
534 1057 27582286
748 1058 89915370
385 1059 34619473
927 1060 22923074
892 1061 400654
542 1062 84120717
135 1063 55354490
957 1064 51615635
203 1065 60123823
476 1066 39116557
571 1067 53886502
379 1068 22318109
167 1069 68442578
779 1070 23118745
195 1071 68802969
201 1072 60689982
75 1073 88033624
477 1074 43765564
266 1075 24626879
38 1076 86804623
854 1077 34911334
294 1078 17994277
19 1079 16147125
277 1080 82983999
615 1081 33652688
1058 1082 33666040
7 1083 64345563
882 1084 41558057
896 1085 97106230
583 1086 24990804
473 1087 60824463
526 1088 13854150
848 1089 8176015
398 1090 24845282
1007 1091 5621564
662 1092 91725580
691 1093 83739293
459 1094 55068985
631 1095 41171108
1092 1096 18210144
595 1097 54746485
120 1098 45201537
38 1099 77670361
356 1100 81622818
603 1101 96376450
806 1102 56781770
638 1103 29572292
707 1104 84667005
231 1105 22038276
500 1106 51483854
26 1107 94378397
373 1108 99453875
354 1109 14799349
389 1110 76562083
677 1111 31149978
1014 1112 39443019
128 1113 97956148
346 1114 70651378
513 1115 47539464
536 1116 61110706
153 1117 7559371
377 1118 63038992
523 1119 33309940
275 1120 24397756
821 1121 40385225
336 1122 14090765
676 1123 54107145
430 1124 49538856
142 1125 29331019
948 1126 25503008
1116 1127 56194590
682 1128 11418946
32 1129 73643562
818 1130 27259791
809 1131 99841887
118 1132 91222929
729 1133 20106358
1005 1134 1524653
513 1135 90733327
452 1136 51913415
763 1137 67688758
902 1138 74780866
909 1139 8234904
624 1140 8523372
939 1141 77747928
357 1142 81425099
673 1143 86271920
1121 1144 4620687
739 1145 66753847
548 1146 86931979
71 1147 19280506
440 1148 49107663
946 1149 72838539
1084 1150 8395945
570 1151 39649956
211 1152 31540599
246 1153 95067417
802 1154 75481953
147 1155 74002286
767 1156 36706884
893 1157 21590900
242 1158 41698306
481 1159 26112641
234 1160 77286584
492 1161 31246248
471 1162 74719787
1058 1163 44256461
322 1164 30418944
635 1165 54817410
430 1166 70473805
83 1167 27204581
378 1168 8471587
417 1169 54448330
999 1170 68803278
1135 1171 92998205
77 1172 67702892
495 1173 95986184
1112 1174 13028212
436 1175 95781838
692 1176 62837629
64 1177 47899414
1152 1178 80746923
1018 1179 90058147
190 1180 17152973
748 1181 23660427
117 1182 82807614
27 1183 91937501
149 1184 44504730
571 1185 66461838
182 1186 34660888
410 1187 5230983
445 1188 83588158
881 1189 23725019
674 1190 51497235
840 1191 47569737
892 1192 3597650
1118 1193 86294317
205 1194 45698674
109 1195 18756654
682 1196 72704173
1054 1197 93026839
677 1198 28053469
15 1199 33292219
683 1200 79465709
673 1201 36537088
561 1202 95349952
121 1203 86660595
1037 1204 59968946
148 1205 39388947
987 1206 24081992
141 1207 77593582
753 1208 69040540
788 1209 58098222
1139 1210 81596582
668 1211 2244594
357 1212 98704324
38 1213 20848855
999 1214 70074418
1125 1215 46457954
645 1216 44153198
1079 1217 9730980
523 1218 76634222
853 1219 53157018
413 1220 68419140
1071 1221 82049922
66 1222 74818533
468 1223 4796828
496 1224 81086049
954 1225 47610371
789 1226 85348120
215 1227 32809170
831 1228 91906946
931 1229 21865367
660 1230 86458151
984 1231 60043361
438 1232 19638065
787 1233 76800594
977 1234 21050
589 1235 76964472
1174 1236 25266886
869 1237 98910119
1198 1238 60148995
1219 1239 53808936
897 1240 17552049
25 1241 42829476
284 1242 1415277
797 1243 35694828
18 1244 79473438
1189 1245 39603548
1121 1246 75418611
208 1247 10934109
1235 1248 23909942
1248 1249 10200812
519 1250 95734621
583 1251 60273116
381 1252 21198547
824 1253 36366927
1124 1254 15571640
1140 1255 69535567
465 1256 81212643
704 1257 50387732
677 1258 81783957
136 1259 46669121
567 1260 84479416
317 1261 2170580
982 1262 51260236
191 1263 19455019
1065 1264 28695887
999 1265 18060023
33 1266 13528457
681 1267 25646469
625 1268 56434725
430 1269 66051002
448 1270 30380463
56 1271 74225898
355 1272 802764
649 1273 72962838
512 1274 88106174
1096 1275 26677758
1143 1276 32996013
857 1277 3060071
377 1278 63089533
1105 1279 48954078
269 1280 81634497
45 1281 73548274
26 1282 74629125
500 1283 39829767
673 1284 80242677
992 1285 17124213
522 1286 75684202
962 1287 44230683
703 1288 81721432
402 1289 30783372
122 1290 6156761
925 1291 68188356
256 1292 29744180
609 1293 35898550
1274 1294 37494952
258 1295 90081505
181 1296 22196347
960 1297 31055767
493 1298 72535376
263 1299 73522832
506 1300 25461383
1006 1301 55358003
860 1302 44634390
201 1303 8906340
1001 1304 47255036
755 1305 69351955
412 1306 74552199
939 1307 12372269
1000 1308 36074559
1235 1309 48110941
1027 1310 89892238
1257 1311 47992731
523 1312 37632572
1140 1313 22351888
19 1314 17958232
308 1315 85597387
127 1316 46193377
929 1317 98051400
523 1318 63888052
411 1319 31911032
150 1320 61681077
319 1321 85110269
1320 1322 81109385
1149 1323 94544361
909 1324 91628915
422 1325 75503148
1249 1326 93929272
624 1327 37336035
925 1328 58779883
946 1329 8801703
1285 1330 49497462
1186 1331 93473837
754 1332 58109270
528 1333 21398059
29 1334 13078218
1113 1335 39363263
581 1336 86868824
56 1337 43096093
277 1338 96853042
386 1339 57011564
938 1340 6548402
164 1341 57639228
1303 1342 13323252
1272 1343 17055025
977 1344 63406811
516 1345 86259285
1117 1346 53042039
103 1347 93234586
247 1348 32668144
765 1349 94316048
1281 1350 29293659
1236 1351 92745082
920 1352 63927653
575 1353 14250530
547 1354 22207787
1114 1355 22762281
533 1356 7926711
257 1357 40408424
197 1358 43548485
1174 1359 54616058
1287 1360 83610528
239 1361 94365382
852 1362 66873704
513 1363 92673684
712 1364 82062034
306 1365 38167020
357 1366 44879422
166 1367 27774475
773 1368 5512557
628 1369 56787165
14 1370 24372705
427 1371 10670852
926 1372 7342787
424 1373 12571204
585 1374 50842564
618 1375 64489961
63 1376 28065436
54 1377 16035178
559 1378 28806807
611 1379 44296793
156 1380 80179726
1055 1381 53920644
1359 1382 45597246
613 1383 12037551
1049 1384 6025909
1025 1385 99822733
648 1386 79646546
1234 1387 284314
1188 1388 59718320
750 1389 11021430
743 1390 17276796
64 1391 53845422
923 1392 38301958
804 1393 4828076
465 1394 46339678
206 1395 37756336
854 1396 88983072
94 1397 88555959
1097 1398 22816890
827 1399 25491373
1369 1400 26099949
755 1401 14862884
19 1402 32283837
881 1403 51594695
1003 1404 31982255
305 1405 50336119
638 1406 27492049
829 1407 87583033
769 1408 9184333
279 1409 88456346
896 1410 24281213
89 1411 62266372
1070 1412 65746684
435 1413 57011566
1151 1414 44226577
779 1415 51425372
701 1416 44245242
767 1417 75591711
189 1418 38232293
1221 1419 72350757
733 1420 93780110
1373 1421 73297351
1109 1422 26952601
854 1423 79073217
1128 1424 3856439
493 1425 80941479
311 1426 29613440
1235 1427 8174580
1171 1428 81483105
972 1429 86915002
596 1430 60258192
435 1431 95093603
492 1432 82436975
1330 1433 70494251
896 1434 25931511
1229 1435 18444821
1336 1436 9037717
539 1437 33245055
532 1438 6630267
108 1439 49178891
903 1440 32895202
376 1441 12360629
212 1442 3332276
812 1443 92103442
332 1444 83729363
464 1445 33637934
455 1446 42231562
528 1447 72019330
973 1448 72866005
882 1449 68004399
780 1450 18132405
480 1451 36863805
289 1452 53782287
1223 1453 80729333
964 1454 29252153
833 1455 6758055
1099 1456 28292182
1280 1457 19952066
377 1458 61193835
1062 1459 99348161
1429 1460 83642697
1412 1461 10684396
675 1462 42106979
407 1463 49924572
674 1464 30102189
1330 1465 389584
1353 1466 40545630
360 1467 26572375
36 1468 3789354
60 1469 90667428
1314 1470 78289680
276 1471 74028366
727 1472 56628952
1132 1473 68819574
894 1474 17952777
1042 1475 12970626
146 1476 86461564
59 1477 73393625
821 1478 23984158
24 1479 44255182
187 1480 72766572
369 1481 58702383
277 1482 92689489
211 1483 19449319
1158 1484 66487795
888 1485 18802535
302 1486 21167278
1037 1487 47204681
1337 1488 75177158
1053 1489 147096
736 1490 79737638
618 1491 28974238
138 1492 92186513
1241 1493 97442049
792 1494 70272087
302 1495 19890174
704 1496 39592926
587 1497 58890709
170 1498 35211391
791 1499 34499615
1310 1500 64788497
863 1501 90339282
547 1502 23219375
922 1503 61951042
340 1504 46682154
464 1505 6597218
724 1506 34155528
1200 1507 26573542
32 1508 32777411
1409 1509 82475991
24 1510 4866654
132 1511 70582285
194 1512 25214756
675 1513 66808549
805 1514 45658736
1303 1515 36885987
1170 1516 42665496
1243 1517 24642796
513 1518 69673859
616 1519 2897133
292 1520 12522604
1016 1521 42667556
695 1522 32280553
796 1523 5715681
860 1524 86576153
199 1525 58905252
153 1526 98242790
709 1527 20216219
1049 1528 70683227
897 1529 90042375
1092 1530 1835347
770 1531 7543170
1080 1532 10175254
690 1533 75701375
1407 1534 26769182
1329 1535 47261849
399 1536 93299500
802 1537 1034744
284 1538 24376979
720 1539 23403148
143 1540 71717398
976 1541 21207860
1115 1542 44994394
1481 1543 79290809
135 1544 96069370
1168 1545 92959909
1162 1546 77788439
124 1547 94467558
1186 1548 49024547
1213 1549 5582750
859 1550 21193784
813 1551 21386411
533 1552 14115478
376 1553 51806316
4 1554 21433419
746 1555 76722339
198 1556 66684299
1055 1557 27263068
375 1558 94090263
879 1559 38485191
88 1560 421640
1270 1561 77146765
683 1562 42933097
825 1563 18817224
476 1564 31842847
1279 1565 80284773
675 1566 91529030
1552 1567 53037631
487 1568 42801298
1105 1569 20925981
418 1570 38692563
1460 1571 83846679
122 1572 35141393
535 1573 51192002
673 1574 17692958
1486 1575 39774428
1226 1576 99903230
677 1577 96515884
555 1578 56288172
356 1579 4812573
1494 1580 61859966
1158 1581 6062883
365 1582 11287079
1080 1583 71043069
1475 1584 99805641
207 1585 5047599
139 1586 76777611
281 1587 25972784
127 1588 83844893
1123 1589 51218885
1132 1590 16120362
98 1591 17529335
1428 1592 34276426
337 1593 76608816
1262 1594 81665090
905 1595 65297386
84 1596 74675227
1051 1597 41509674
1268 1598 60714759
1138 1599 95884538
1036 1600 98700584
628 1601 53772152
918 1602 9182715
115 1603 59360099
663 1604 28126592
1179 1605 3233509
546 1606 22402919
1020 1607 37281012
1149 1608 59358418
966 1609 3593301
1071 1610 87597541
283 1611 64987045
430 1612 75566325
422 1613 44460695
940 1614 87803966
714 1615 9013460
321 1616 54994476
619 1617 51221908
1239 1618 90779544
263 1619 82169319
435 1620 15572296
947 1621 54346298
717 1622 46168460
1018 1623 69756498
1079 1624 4288766
488 1625 40819000
285 1626 59985245
1498 1627 1350572
816 1628 95696144
305 1629 82647929
998 1630 20470197
999 1631 33426363
126 1632 56772074
1131 1633 87710467
35 1634 71040240
1042 1635 53945102
106 1636 2175560
1535 1637 80475234
153 1638 71497972
1369 1639 54134661
856 1640 47216274
1099 1641 5585752
408 1642 21314947
1382 1643 58309311
1335 1644 56218205
796 1645 35767996
630 1646 17478725
1147 1647 12297420
553 1648 91305319
1558 1649 71628849
281 1650 96631306
485 1651 88710142
